,address,largest_clique,clustering_coefficient,in_degree
1587,111M9hTjdAb9U97WPfCb9CLHgFXiHi2jhBWMaW3SDkKstZJKprk,3,1.0,2
1588,111MANUmhEHZzRc1bSyoE3jLCp6ockXTweM8nvSPbwdSWwUX27w,7,0.3736842105263158,20
1589,111MAiCRc2kjU7Za2BDcywGwq8ypPTSqgLasv2AcEyJ4e35xMz,5,0.13852813852813853,22
1590,111MAuknnzvsZPH9wrhnC28e4MxZrLXNLYNiYzB6XKFwRx5Rgj,10,0.4594594594594595,37
1591,111MBQCTMoHeJQbNLcwEiHkNRg5cVwwikC9er6CQfKiUpRa9xWi,6,0.9333333333333333,6
1592,111MEhXBLSX9tHdjDz1XENx6MwKcs4XKnJnXpgQGgBoys5SfnTK,5,0.319047619047619,21
1593,111MFA2sSnrhyrSFxXrEVAwy8trUnWoMqTE6XR2cRiybd7GdgBq,3,0.3333333333333333,3
1594,111MFDnEDUkNUWiyPvhW7BpMkYhUTKqTAHb53VHcmxnJMrzf1UL,6,0.1641025641025641,40
1595,111MGyb7CdY3MH2DDyyJRYXCUee5dACyQYU1AthRkXbCU7Jtb1H,6,0.1414141414141414,45
1596,111MGyv5qZKUXNexw422Jhg6Qu8Nc8RYojhxDgPBPDhkYGtQDcJ,2,0.0,3
1597,111MHX9wEKhkiiecxSSif8u1W38ipMvcT65jreSAvJHrp8aDrCq,7,0.27956989247311825,31
1598,111MJKLjNPQxcy9j6ewyUz4hCypyBH9Gt5P8zbAfYUjqYqGBXu3,4,0.10256410256410256,13
1599,111MLmgMLwCpHnJyBbGkoYZdFV1MUcSvrSfX4BvYGdToECRYQBd,3,0.12380952380952381,15
1600,111MP4rCVGfGKQVpDnAmKSb4v8YdmpVUr5JVStfUjd6ZEJyRAdF,9,0.9242424242424242,12
1601,111MPNs3vti8nSfuHtsAU3PVU56Beywm8tqpSE6HF1n14aJCq4x,2,0.0,1
1602,111MQ3AAP7zLidQu3KWSupHo4Uit7EEKA4kAM6z1wqkN5Lo27dA,6,0.01908280808519887,215
1603,111MQZEarwQDMoBGxmfguHz8CTHSi6G7LotvJzmt3CradshuM81,4,0.12380952380952381,21
1604,111MRbWAouZQWoDedVWqrdaREBvxHesdEbc7pirTSZVkaqNFHtT,5,0.6190476190476191,7
1605,111MSHq6rr4KPdBbybD3Df9vwz8kMwVNcb3V1Q92wicCmW7yjHn,8,0.6666666666666666,9
1606,111MTEGTkQucBKWKzYbm81YMdokQVWKoq46VQUHVZJvyKKQU3Di,3,1.0,2
1607,111MTUBcsK437ekY9NtEXMC1Zdc3x8EQV6AefgbXFT6pNur9kNb,7,0.31666666666666665,25
1608,111MUHN4qCRNrZHy1hVqWrkrEomQbcdTC5TNj4btWVbW5oVYG7X,7,0.08215962441314555,72
1609,111MUJeVM1kdfKqJ5wRGCArBj8zJTqvKxnGGjoVNzyuhV6V5rBd,7,0.30049261083743845,29
1610,111MV1NKJzrxTdBtnNG5ZoGSgfPUfMj3atRHT4CvhmaFWkCSFre,8,0.7272727272727273,11
1611,111MXE9XDuYcPS134KeebzWbZWqWYGs6a8x7ZCYDuRb7S41U3Mz,2,0.0,2
1612,111MY9cMbxeiom2nCp3XLCNEaDz5vtTjyRbfKs1uwKHe4a6Bapa,4,0.08974358974358974,13
1613,111MZBSSC9eNxLZnKPC5qeYE38pXf8cXxhXi4Zqge46nh8eqjZg,4,0.13450292397660818,19
1614,111MZtHaiPtc4axc3YAHWngpujYGu8JbWxLRcoxuyQVbfdFyGWa,5,0.1067193675889328,23
1615,111MaXkqmoNXXXRcLmW37ZJQqXiNjr2FebzF4tvy4SGsXjKcWqr,5,0.5357142857142857,8
1616,111MaXuTXRsmXmHardAnc5cszFJjwHbJxhupTEy6vKigwKi4B4A,14,1.0,13
1617,111Mak72f4vpMbYEKvRDo2A7CpKBGwDrgvtacjgxW44gvKy2Muw,5,0.2761904761904762,21
1618,111MaskxLeyjaSbivqVxiarKQMkWaV732v8DgxhQvT17TXgTdEx,7,0.14620253164556962,80
1619,111MbBSfoo1fN7EFrNjobXUEaTgG4kzJspEWomh7xyKkKjBfN29,7,0.31746031746031744,28
1620,111MbVtjDQ4g31WYZBFvpkvye7pUNyW3tTeK62WTLFJGMPvkYjT,8,1.0,7
1621,111McJbxX6LD78TS2WzdWX2fw63AwWHEoiYN71Cvvt4AFaX14x,9,0.3419354838709677,31
1622,111McaMkcLbdZqXR3LGnyzGgTLggqmpW8X43uhVBHfgmfiAjbDv,10,0.8011695906432749,19
1623,111MepuZQoagG2mwPttNRAPurGpG519CHT4ki9ttHdx9sWH68Yn,7,0.36507936507936506,28
1624,111Meq84cLLrQYdQnGf9ZS9EYh7jrr1RnbEHvywqKpYAnphvQHu,6,0.2206896551724138,30
1625,111MfLx5Zt6Ew2VsAFELKdw7KLoV4JBr6xCBGy1HMkB9VmUMGpC,6,0.2934472934472934,27
1626,111MgDeU3qFR6FJ2SoUC9MxWcmKu5ZGhkJyXnsmf7qhGiMdyWYs,6,1.0,5
1627,111MgXmu9HwLGwHxyzM6Lfyyb1azju4qToNNUMxgMb9qoE1CDbB,7,0.44871794871794873,13
1628,111MguLyjCVcDyBkMSMkjHnX79R1JoHcPJD5Dynd6VAti6M4WBq,10,0.6719367588932806,23
1629,111MhTuUNUzqXDvHRZcJFP3kDCfhi5FHbhvbqjDUE9yqvRfGNtm,7,0.061381074168797956,69
1630,111MhsCWCHaen3HrPudHEWyC618JhqAsB1kYstb2HpmNLk79Yt,6,0.22924901185770752,23
1631,111MiVJW4DSQ2CSHmPScDGfmdXTRXZACsEx7sZ8emKcWkGdig8n,3,0.07272727272727272,11
1632,111Mic4rrBoppX1iKsh4fq2wmDWK3oHdkcpc3ZuMmNWPhrAGD9u,7,0.45789473684210524,20
1633,111MjoHdW6saeaXFYLF1Yc61HyscHgdDpznCAd78ZFpchPgN8kR,5,0.12773109243697478,35
1634,111Mkuvh2tZ5orZemjhUHA88YuLPuEdgXMhio43EipLA9ryb9rq,4,0.5333333333333333,6
1635,111Mmk1hzDaxchodhVvoFGvHjUsKe52LfAjSY1RYAUgFU22f76i,5,1.0,4
1636,111MmoohgCqyeYhCJt4jdNmSD3EPGKzSxiDb7bw8PXtGzXhpTv4,6,0.275609756097561,41
1637,111MmtUMxdeqQWhWqB2aQxPJyrytzKUCZKWyBkgvPGL5mTKysMG,8,0.34475806451612906,32
1638,111MmxPYnr7b9dqigR11SFd6ph16ZWpjoLbafc4WhSn5i5FsPtJ,3,0.2,5
1639,111MnVvn5qVR5CugwLx8KpyLiPGjj6Lr4rXGuWowC2PyjAwAaz5,4,0.13043478260869565,24
1640,111MnfePzHH8wGQAH22mwgpR4mrxodbpYRHG4ZzTrFa1DtFMrW3,9,1.0,8
1641,111MoBjjriPjfGXtR7jPJdXFc4CdxUFJo2wiCya4NQHuR1QGHz1,4,0.2,20
1642,111Moh5RBRsjnELgx3otfdVPg72jMydzZFLfkwHfS7bb3P6tDyf,4,0.19047619047619047,15
1643,111MpvEo2eamrDBUPnYk6Ybc6tyfSbQ4tBMaao2FrjZs5CPAUnF,5,0.6190476190476191,7
1644,111MqvEzSSZZcTFo7onnVVjqsWnEQ8Xwg82AkKCBtqkd6DqC1rb,6,0.05617283950617284,81
1645,111Ms6ST5jkjE737dzmoRWqUKWrK4sJ7ApGBsVASc9ge4hf35cH,2,0.0,2
1646,111Mt8yKZHUJ4xWEhch8aWPNoeGq6kW5fAinug1qUyopnaefQDy,4,0.042081949058693245,43
1647,111Mto2nb9pYs2sE8mRAjt5XGvqW5GmKfUSw4q21ornFe5NzQqf,6,0.5909090909090909,12
1648,111MuKhGaASmqeJQa5y6xxr8UMJzqBu3RFixCxyLrd2bWVcUjtX,4,0.5333333333333333,6
1649,111MumJYJuYPQghUFTahzpcTGgbBExoupPfMhYePmVePEA7Vzof,6,0.3790849673202614,18
1650,111MxkPphrsnEgtYjE11WrNP8rE8UihVog15KZs8WNgdFuofsqC,6,0.4430769230769231,26
1651,111Mxnga53ofAnwSVjNeRrVTr2bs8gfGkov2aYKb29zxayvVy4D,10,0.819047619047619,15
1652,111MyCufqNB9WRoKLLVA4Jp4vZNVu33JX4t7wwebjvcHNwL4aDm,6,0.7619047619047619,7
1653,111MzB5gsimttfST7iRW1NRzfor26tEYRCCb1xpxvHZrzGNnkpY,2,0.0,1
1654,111MzkQPA55Gv2Z7zpJM3c8xDChVVV4DLggp87JLnzXPcAToYeQ,7,0.11708860759493671,80
1655,111N12xMyCD7z4JPTmgEhk6SD7PhnAUnV6qe1vwrz1JLFsJQxr6,3,0.1,5
1656,111N1Vy3iNmFTP32E8rtwYRKtDfWfMkwARx6teHRgz4X1rksMqs,8,0.16578014184397163,48
1657,111N26rUAC7pBT3yzvGwgo47hHMMZBPEgdEipy5tUGQqirEqHEZ,4,0.04923076923076923,26
1658,111N2TsY2Mmt1UnnvFzJeai2t2JnqtBv2pBdePcWb7XYeBmNLQC,7,0.3,21
1659,111N2qjR3LQXZzJyMK54oS2EKLNXfXPLKUseznhkHgHHBvqfs3x,4,0.07624113475177305,48
1660,111N5RUBbhyhM4aHbtiomjwzKHdk2VAN7yewUoQV5iFZMQfQxJX,4,0.3111111111111111,10
1661,111N5tTqMLmp2Mr58zjZcERZwp8jtDiXhoPzuCsDxWCM7NjJ3Fb,2,0.0,2
1662,111N6HuRcFx651NocnUgJ2B9LhzJmUvSEez6G4SxzDoA2kp3LQB,3,0.2,5
1663,111N6WmeqJKehz12TaT43PS4j2kkPz8fF7c9RDZGMn5tXbDTYo2,5,0.125,16
1664,111N6bVy9rvmKWGnmDXKz3qZeJL4NREuZABaqHvt29qkbMN3bEz,6,0.48333333333333334,16
1665,111N6uMH1UKpYRTjG75veyTXVtfR9HJtxZSxyWbR5it1huQp95k,6,0.9333333333333333,6
1666,111N77tfJCyX2EAMPVPJDkigwam5Woq1fvSWHDofMtG6SvUbVyB,3,0.020050125313283207,57
1667,111N7j4a1yfb6A5zbCPs9ate363VYTHPakKxTYXKMq9CMD3AzSG,5,0.9,5
1668,111N8USUc6Ga1UbYhH1gXHJZhVY1PFrPgsSXQTZx1mWdxFaaU7D,5,0.12550607287449392,39
1669,111N8s7mKZzDUehfGA33BK5yTqu1Zwgr3gjwHtmWXxA8YMyugUS,4,0.09,25
1670,111NABpn7uYkCwSHbCHQG3z52kzwaGVSSVhtyQXK8KfFd2CoG9d,4,0.1471861471861472,22
1671,111NBSt7BLs8UeoBnGkDWNrTPQGnrkS9u5F2xqYSM9oW936VLyG,7,0.18536585365853658,41
1672,111NEUytfYmYDqxE1p8Espsk6xCvc5HFRMqfmA4gvnoJhQNhHJR,4,0.25833333333333336,16
1673,111NFfk9Kd7RL23AA43BKLBS69WTp19nBK3ti71u3Xr6hCvwTjt,3,0.2857142857142857,7
1674,111NHq66NaivDmLh8d9aQ99qvnwVw3tdkm1w9yaFj4KXHskC17b,2,0.0,2
1675,111NJLXWuwNKdvMbJp4CHsQQeSvGLYaVymDpf8PrqZwzDpujFhb,5,0.6,6
1676,111NKaviZMZqBNo6veWuYRaF2BJ9DqrtyA4rUxpm22WXJUx2mbG,8,0.6164021164021164,28
1677,111NKnenfXjTssczzH2jXNdxEkA38cbrwqK4RFvoK1oWQPLRJp8,7,0.2178030303030303,33
1678,111NKsp8ayVfBbyuzoFucck8bijB4fGFPS5c1PVpPHNSDvPgNpx,3,0.08791208791208792,14
1679,111NL6iHb7J3ixLK8L1XauENCQtgK5Porvr6mBd5Uqj2rYm1DZ1,8,0.37538461538461537,26
1680,111NLnj9vhbEBRh6SRzNh7WNF1XPPLjht8qcp36Givsqd6kesjF,6,0.5636363636363636,11
1681,111NM5Nvy8YRhsaL8rFCHot7RiWvmnKjk3vUzJTW5LdDNA8NucQ,6,0.14473684210526316,57
1682,111NNH4sxpP8bXmhvvuL7jp5jXQja5Esa4RSbMdo4XLWxXWGMhW,4,0.3333333333333333,7
1683,111NPcnfaEdMbdpt6XjYFFregaMp7YJRkt88CZ4WYDE8ruoTJAw,4,0.04242424242424243,45
1684,111NQrpsyDGjpkZZ7DsFCtN7cp67NdHbGJDyUNMzoHJ7EpMyNBS,10,0.8070175438596491,19
1685,111NRa3bjW3xzmToCb8MfJ8z66sEnPJ2gYoHtB2AyEEQpWcSPZp,5,0.8,5
1686,111NSWrRuqJsSsxPhSSzNeE1h6zq5XFQjHpHNdtECyHtjhEw7xU,8,0.3941798941798942,28
1687,111NUDQirmTsTqkGFnrxNcfccoHR1BshZJ3pXyXmJhm3u6cQNPP,6,0.43333333333333335,16
1688,111NUPNuqc6QDkcJCGfMUJuKL85Lumqz5DcvFm14zswbVngzz5L,6,0.7619047619047619,7
1689,111NVkFXCnGu2zavB7WbyDZQwWzmfXKeCqJLXUs1UsqzG3FJe6R,9,0.9444444444444444,9
1690,111NX8UjYVLWjgGzi2crp5WFisxYgxWeanQhV3m5Yr48SLA1MDf,5,0.42857142857142855,7
1691,111NXGV32BSjRNiSMDHnGs2tEACsEWLeBWdd1bdy9PdfnNaADEK,3,0.10256410256410256,13
1692,111NXsWaMTwxNMDjsC1ofiJL7fwwri1fLrrM2g2AhdQFsScu3Qm,16,0.89,25
1693,111NY8Hh3YnwGjgyBPgH8R9bpo39QmAp1Y97Wn1RnLVHDpfz9P2,8,0.4444444444444444,19
1694,111NYX15VUKYapFv4dSkPbdrATaDvFpzGXoKfrhtpFA67RF7EBm,3,0.14545454545454545,11
1695,111NYtyRAauZV7jQpJWXZRHYGeUhTTHFeAwSzNEX9EzQEtEz9Gp,6,0.509090909090909,11
1696,111NZ2ruSm1StoXhdEmPhZj63SFbSYHFht8x8XvsMDFWH2M1agS,8,0.8214285714285714,8
1697,111NZGhRRwfbQS1PViWGkH2vB2ZcceE7w8XcqypP2gHjeBPoiuN,5,0.19298245614035087,19
1698,111NabiHvzYYtow75XeYDGVNW5VJiFKKyBCQkKiWHQSwoVaXdNa,7,0.8444444444444444,10
1699,111NcHwq6FRXah6TuJQV7u6f9VtpfBMCANMFg9YYBZCWbWTRdbc,4,1.0,3
1700,111NcJfs2grjzR5FDnKQam72KEY4Y6nqTtUuYPhqqhSVpUv6yJC,5,0.26373626373626374,14
1701,111NeDJB7J8tZJupjyarXA38kuKSWcBfu8NwbiQKSe29L5s5r2M,5,0.4642857142857143,8
1702,111NeRMJrMe6L8EQB1jfkfKH9duXB6Te5t69Y83vTY5j5FbkvN1,10,1.0,9
1703,111NfXRD6ydNEWysXEZZ8GTDiBR2ehUM3ARSjmgkaApPZrNGbjN,6,0.29333333333333333,25
1704,111NgQBops482QM9MpDKYocMUJ26RAjnLFPUNatqMvDtkz3CHDN,3,1.0,2
1705,111NhUzJN6XrM7tFEUSu8MKnsMoqQM6r8JAJjg56iM57wxAN6V4,4,0.39285714285714285,8
1706,111Ni1kqT7sKys3bSeH1iFRF41CpFae53vbj3GXPL4iTdo1tMPG,2,0.0,1
1707,111NiaPYr1WA1c9LfMSxUr6Nv4rfHagGGWTkG57DCTZbzzwutma,5,0.6666666666666666,6
1708,111NjkM7jn916RBjq9MfvRdsdBtFPL5pQfQwdpgdZiPLdxcVTfM,5,0.08080808080808081,45
1709,111NkTckPmVNUhZ5ez6hw3qw5j5Mo55Mq2L9jphiPtKpr2Zu5Q2,4,0.35714285714285715,8
1710,111NknaitZtXHD8vfRWFa8gu8EhtPEPkfsbU5jGDKeP7e3GgBqX,8,0.9642857142857143,8
1711,111NofibdjN4xUsQmGTfSK4fn3qeSKJcvibjhKJAi3g4L9Y2kEY,7,0.02610890732059142,236
1712,111NopVfMwfd6xxy9EeVSaPSUxuSXd3o6AZpVe8AEHCQXKP2Exb,4,0.0935672514619883,19
1713,111Npb4dMH1vkAsseTjAeZJ7TVStdQRsnVPWz6dSz2gmSzsi36Y,6,0.9333333333333333,6
1714,111NsGuqXTWrt93nDn5KfhsV8a6GWsK7zxkAQUnFF2LtpSpH5Y9,7,0.36553030303030304,33
1715,111NsdxJBfg3aabXznH3n39C63P2zLNMURjMDVxE6Li7BFK6yXp,3,0.3333333333333333,6
1716,111NtsQSb5Bwitfp32vRn7azXetxK398U5HQqh8WtiYSTsXr5if,5,0.13548387096774195,31
1717,111Nu3kyMf1qte9dRw943xEyh5TRXsYkqRC5KZihJo6ZWf932pz,8,0.4678362573099415,19
1718,111NvRETfsZuhJEoQZHXYx2nBGsK5caWg8TA73UCnrhVD46nDtq,2,0.0,2
1719,111Nvv1RtkhcxgRmU7cddGB6YRSbSALNABALjpoR45eMm2M5qQs,7,0.24876847290640394,29
1720,111NwPffTgcVqntj4SwC6JLDkXGAzsxFXywDT1W5uiiFEatn3Nh,4,0.8333333333333334,4
1721,111NyKhpLNm3NfTkUAKEhsjToKXEFcFrgfnd3KnbRy3Fnp6bKVV,3,0.3333333333333333,3
1722,111NyxfMGgi1tCJFond3oPM2CBXrGxJRZLCAM2xFXkrqJyzSo5e,5,0.2571428571428571,15
1723,111NzumZuFy5eMrzsQZSQtxnjdVJLccevZm2iFivZudmGiQL1AK,12,0.7747035573122529,23
1724,111P2jx4E8rsy8jA15fLGwgGUE1XRedvr7WFKPJAuvnaoRkeaWG,2,0.0,2
1725,111P36bhnKr7eqCEqZChFSVuRMp3HmD6T35G3tUaSaNbPqtwRnr,9,0.41904761904761906,21
1726,111P3V6iY1Eta8zzWZg2eGGsxsEknJJTPuNHxVG1Uh15QcuweFH,5,1.0,4
1727,111P3Y3semvngzy51uSGCAjqrLnBjAc4NZovufJTJbSvzF7rqP2,4,0.24242424242424243,12
1728,111P3iNssYqJ3TuR7tZNZLCpyBhnTy8GyuznftDaUCVcCY379qz,4,1.0,3
1729,111P3zPwHJMJiGodR9W4K3e2JG1FabDrahpxDUwfcbbEXgWro29,4,0.34545454545454546,11
1730,111P4HYw29zzNsynPQHzukZeNvmyZzLxt7DH94ctqgv5uzYSvVG,4,0.25,8
1731,111P4PahGh7xLwTJrfqcr2b4BgbgAQy9pnJu12izMc2n8PGzeeD,3,1.0,2
1732,111P4TgaRt2n3R7bhBkHQi45jXLKVkgfnDhJGi8QC4veongsRfe,6,0.5833333333333334,9
1733,111P4Wv5JTZEy9dAHaoo7BoGLGSDG1LsVUzETinvpf3tKQ9c5EN,4,0.42857142857142855,8
1734,111P4eLeMGcVGBSKbGH9gv6ZpwMq9DJzKFz9QB28orXKe2kg6N3,6,0.6666666666666666,7
1735,111P4ykkLVi2H5jaRnjwpkLpv1xkuQttgiznCrDVr63bW59VTUB,2,0.0,2
1736,111P6JykEyGeFuaqYVmAsbJ6b2mkpFQHBx7H9FyYwYRDAYSuhM4,11,0.7248677248677249,28
1737,111P6aYd7wrBiZYRr4mE9QCGn7Jcz4McuCJJigfztb4B55GotPR,2,0.0,3
1738,111P6xvkCogxfBpc6BHK1gQV2EWfNgNAuM8EeAZ3d7MfzbFV6yf,5,0.10676532769556026,44
1739,111P7LrQj1huLXSzdmTkgo5iubx9eYh238eKjre3GZkVpS4aqkh,3,0.3333333333333333,3
1740,111P7nUrqSM25umPf5hAJhX2GsjDwM2fuW7B24xZEAseQXJy9LU,2,0.0,1
1741,111P8PPyK8PSqioXrfrMAubVF3NRsex1iXhJhVXvQ84sgwFjfnD,4,0.5333333333333333,6
1742,111PAAKxPnNzmWkvxDkmP2AtjjEgFakbD9irNixccTma2btWpeB,6,0.4888888888888889,10
1743,111PBAbJ3iQTpwebM5eePQ43Cwofs2wZ3gmMunNCTDXSwJRBxrz,6,0.4358974358974359,13
1744,111PCAcgeDu6yzbn8uv3gQeEuUdsA8g7z4cJXP3evoG6PsVzxbf,7,0.20441347270615565,42
1745,111PDPULSjSdSSajyDMgDcxbwc9U3xGg5RYUxUD8YVx1C4aGEo4,7,0.7090909090909091,11
1746,111PEgk3KqzHcwmZp3vV726W6T4jZymffPSefa1TKKKGEj9dquf,3,0.2,6
1747,111PEsfxGWf8LZe2XAjBhgU9PMAKx527ZzzuEuDTgG6rAJo3NGi,5,0.08287961282516637,58
1748,111PEvXSgkMJAQji3vS6sAudRhZaLSdMLYR28pf6TU5Nk1WDSGC,6,0.31076923076923074,26
1749,111PF4vYMKVAmGb287dzkqjoprnHuFgiQ65swV6k1fFD9MTidWS,10,0.4642375168690958,39
1750,111PGHdB2A21GSuxCCkKnnx1MVrtE8oXnZdEB1ZSUCzZDiycUKp,9,0.14705882352941177,68
1751,111PH9k1BVJqSBmiuwr5sZD2u5bcatPsA4EXLSHk4XqSthB8iqG,5,0.6388888888888888,9
1752,111PHsHWAtPd6ZEcxvEzThYnoA9GTDxYDNvAKn3VSL5AQ4RXfF8,2,0.0,1
1753,111PJLraff3dHFnj248UeX9hXfxSuGRU9AQWzKsT3SWGoXDqytS,2,0.0,2
1754,111PJgCDRBAFzTPvSEmTZDBiP58dMZ4sGpxsoAnfPe8gnGhgQ9k,6,0.6363636363636364,11
1755,111PJxRCcNTYNfFWGJzuc4h4RVtGwyHEkfNPXk1Pw8a3aGkB7Gt,4,0.42857142857142855,8
1756,111PKAErsbfkZjGLtLvrqWKjF3tAJxP9r3eeZR5wr94tw8tuEpE,4,0.25,8
1757,111PKaFtXeZUrwRbVa49A1ZtXcV93YecALgKfm4HgWmxTKNPTV5,5,1.0,4
1758,111PKfLxWbu9sE1scDqt9xbh97jEropZZX7aiWMSBt5fPRNixDd,6,0.2034139402560455,38
1759,111PKu5VkEP8eWfwMQRKWBo6ZViyvjEyT9gBWDXfpGsAV3rH4hV,2,0.0,1
1760,111PLh8PfodnWwg3AQVVCkk7Wug89S8H3pTbGc8xQzvmwYqpST9,6,0.21763869132290184,38
1761,111PLwvzD2TKoGQuwj6Z5fWdARrpSHKYcYMBE8pRDBeZH56YEjS,6,0.41911764705882354,17
1762,111PLxooJAtgPNVWgchD2PtrKR5Dns22tgu2TNNVgdCaHrppnhn,8,0.5,20
1763,111PN6QFMSBYgesxJZXxxUK45kd7XrdCwETVu2HvjVMC89F8hEw,5,0.4696969696969697,12
1764,111PNNedn4Eu3jvqxVbgr3qih7mkdHLXE8qJUqgWnGvJddX1njr,5,0.13227513227513227,28
1765,111PNnZV54Rour65EierF29ykZj8QRR7GJNmfo3mdghDnWNahxd,11,0.8583333333333333,16
1766,111PNwrQ12HqJqYRLM3hBivTJ5d5m79GPVLfYD9GKRpzfwiYsaA,2,0.0,1
1767,111PPre86LhYVFM4agt7WTq7qFbYN5wRcBvyCdvrj1GoSqiQ4Xx,7,0.11608391608391608,66
1768,111PPz3Q9YRsdsvAhAosWoBCCP7BWDfS6tHQzk4L3X5AmR1n4eD,6,0.2564102564102564,27
1769,111PRtrN4yehA5vPfV5YtYEtfZ3wR4FBMtcbwDuNXFzxPK6pdNi,12,0.9848484848484849,12
1770,111PSVosx3gyyBttzFkNeNdHLvSzdcPxaAav3BjxF2pxm3Zg7a9,3,0.23809523809523808,7
1771,111PTZVpkHBy5kQ3VvnK5jjVsbWPcZxRuxWAMtHeWEGiAY1jJBo,13,0.7619047619047619,22
1772,111PTwr5QjbFc42MMtPN1FMw5j2K4Y4Umgch9gw3L5aafhpesZf,4,0.32727272727272727,11
1773,111PUuRBh5CMMvvK3Hj5c64qdHE58RLxmivqpxmQAczwGzdFeQx,3,1.0,2
1774,111PUwg2kCMiaViCwrcExh1mzMvBy2xNfrKrnpfQFn4aBERaAU2,9,0.1617478837794555,94
1775,111PV3m8VbpbQqGPFNdgSpgS2ovx8w7ys9WnkceFCQWq5kiP4F2,5,1.0,4
1776,111PVJ6KcXBf9cEviUxqRzw1aZyTD2EG98AydVAjyr4gpLoC2Gf,3,1.0,2
1777,111PVgdtJrEMrgrH78HZLugwMZTx2KXNMTuEsmPJYNJuP9eSbP8,3,0.14285714285714285,8
1778,111PVj9U8r1uNrEqz6zdfMffu4sB14oCVYDpzg8SDJhks9WfZci,9,0.41125541125541126,22
1779,111PX9BdwXghmRdqpKoqxpwx8X18cJ7JXawqNN9q2iimueRxguN,3,1.0,2
1780,111PXaAcWRuEaBSWMzSDm7vdNtw9Pnnxu6AqAeaxbx4wKn3b2SS,5,0.16993464052287582,18
1781,111PXkviZarTX6c9QKNXHb6umJiLXXJoxSgCi57RCCqnGJha5Wh,7,0.22317073170731708,41
1782,111PXwKYJ1bLHfw1CMT1YmYtim7SnerYdfGpbaLUPAVceRcrvxi,5,0.06688963210702341,92
1783,111PXxNfvGD1F1wTSptdw7Q8kDLS2Pkc8S14SZsgdrP9Sna84Rh,5,0.3047619047619048,15
1784,111PYHnF9arDkJ5YGJE387QKssDVkT7sNUHkGeSvxQzn5hCYni6,5,0.2,16
1785,111PZXc5B9bBhm4dF5cdGJHjgEs2kp8V27zNjX3GNWCuncSNyDN,7,0.8928571428571429,8
1786,111Pa1a6jxwhKwFA91G34GzoMYrT1bj7EfPNEhz3gB9oP239n4G,7,0.17195767195767195,28
1787,111PaZjhordms65TdgaCFXb6KtpsxTaym3j7kBzkvxTDvMBEB73,2,0.0,1
1788,111PaiEtvjik9r9MRuWKNtPYmGAJrtHfthYMrzJDCP4TcysWWMm,6,0.061419753086419754,81
1789,111PaoSfXb313fKLDFHUmtQy87qFZN5Uk1naHuUGW6YE8RA77v2,7,0.5816993464052288,18
1790,111Pb7UUAFerM77G2gnJbdf6J75zkxvbQoYQJLUGqr4vWLHEepo,5,0.18181818181818182,23
1791,111PdySPN8u9zCHvSeaC5Q3KZeg2dG2RS9zZJaCrR3dfmY9jKTx,7,0.09090909090909091,89
1792,111PeFZEqgGWfox6Uy8ui9V1qin4zCbSqoz3bVfudSXWDJGhk1w,4,0.09852216748768473,29
1793,111Pf2yCm5EySS5rc1jqygcWyfJG62drjg7cqr4Dzo2FHrtzPSL,5,0.6,6
1794,111Phi6iBZ22PguG6B744bHAsSuDwiWTvoeXdyig7jrq2ToSX4F,5,0.2087912087912088,14
1795,111Pi9V8nt3KTixc12NpjvKzddzJDdFYQfKZyBd4cLDyf1d6So2,4,0.09176788124156546,39
1796,111PkLjg991BRMn3gps2vie8YzYmjzgg57hcb7zmPTwKB9L8Gfy,4,0.4,10
1797,111PkTv4hQZk6zuGXg4GsqpKoYeYWLt5myyjiyNSNrc7aREXNSj,8,0.18776671408250356,38
1798,111Pki3fqoKjffmjwD4rmPmLgmbUiaJSfMfgpGmWSu7tt4mbYXf,9,0.3561253561253561,27
1799,111PnF2v5Fipe33y23C6TGDiNWqQxifPg8W5sx9HgrAmxFGhE2c,8,0.6043956043956044,14
1800,111PnhXRPbrnNtthZnQWoNwmwkyXVYRZM2ZGkuHvxukwYz4PSkq,8,0.7424242424242424,12
1801,111PohcJS86eu4cnB5v7gTa8Yy8CGAqpfuwQcUjVacpwJAVgeLK,8,0.616600790513834,23
1802,111Pp5GAexNrQAU8FKhVrtwziK6BYEUGxEp53gE9zBd9sXSDppj,6,0.2862903225806452,32
1803,111PpXQYYNLepww1o1q5rWT33RXX1zRkGctLZgvGWfP412WyR1B,6,0.5714285714285714,14
1804,111PpbPrS4vSkTp1j8ZgJjSanujvmT1iCGd2iJvhaKM7eoX8MX9,2,0.0,1
1805,111Ppf1kg7cPgtiKEsARD2QLQSJxJTGtSBpBifd5VeDDR5XFEqx,4,0.3076923076923077,13
1806,111PpmAexigRGtLdmc3vaGQfFYPJf7mg3tVU7ogaDDnpa3VJZL9,7,0.28,26
1807,111PqCnpJ7VezSyUAjD9nRVGqUKai4xPirVBbf5zvvuL1UF1J8w,5,0.9,5
1808,111Pqm8EstgGuSU64cjJeMBgg1Uis4KVpxhx2JkvWuxdzcahCXN,3,0.10606060606060606,12
1809,111PqmfJCg55NuUt5SSQr8ghMWJp4BrKyFiV2NZAdRgex9ub8d3,3,1.0,2
1810,111PrQmQ7dy2G1pw8s5ExFaCUzG9GH694jtNTVRLg4hkJxmfzza,3,1.0,2
